job_link,job_category,job_category_parent,skills,skills_list,min_avg_salary,max_avg_salary
https://glints.com/id/opportunities/jobs/cba37560-c0b1-4f68-b035-279e4e9efb74,Field Collector,Accounting,"Fee Collection, Data Collection, Negotiation Skills, Customer Service, Risk Assessment, Telephone Collection, Risk Management, Credit Risk, Income Tax, Microsoft Excel, Accounting, Telephone Collection, Banking, Negotiation Skills, Customer Service, Fee Collection, Teamwork, Communication Skills, Time Management, Sales and Marketing, Risk Management, Corporate Communications, Data Collection, Telephone Collection, Communication Skills, Negotiation Skills, Problem Solving, Customer Service, Call Center, Microsoft Excel, Tax Accounting, Office Administration, Administration, Accounting, Bookkeeping, Corporate Tax","['fee collection', 'data collection', 'negotiation skills', 'customer service', 'risk assessment', 'telephone collection', 'risk management', 'credit risk', 'income tax', 'microsoft excel', 'accounting', 'banking', 'teamwork', 'communication', 'time management', 'sales and marketing', 'corporate communications', 'problem solving', 'call center', 'tax accounting', 'office administration', 'administration', 'bookkeeping', 'corporate tax', 'corporate finance', 'microsoft office', 'microsoft word', 'target oriented', 'working under pressure', 'myob', 'accounts receivable', 'zahir software', 'data entry', 'accounts payable', 'financial analysis', 'spreadsheet', 'mictosoft office', 'accurate', 'tax planning', 'digital marketing', 'marketing communications', 'marketing strategy', 'marketing management', 'mapping', 'contract negotiation', 'tax audit', 'positive attitude', 'project management', 'english', 'stakeholder management', 'adaptability', 'data analysis', 'bank reconciliation', 'penyusunan laporan keuangan', 'coretax', 'marketplace dashboard', 'google spreadsheet', 'audit', 'tax reporting', 'general ledger', 'cash accounting', 'payable accounting', 'analytical skills', 'accurate software', 'attention to detail', 'internal audit', 'compliance', 'performance audit', 'it audit', 'security audit', 'financial report audit', 'financial statements', 'administrative logistics', 'financial management', 'microsoft powerpoint', 'tax', 'budget management', 'cost control', 'sap', 'google sheets', 'google docs', 'memahami perpajakan', 'managerial finance', 'cash management', 'cash flow management', 'driving', 'jurnal mekari', 'client relations', 'financial advisory', 'leadership', 'inisiatif', 'tekun & teliti', 'pph21', 'arsip dokumen keuangan', 'scheduling', 'project planning', 'english customer service', 'cost management', 'presentation skills', 'alur akuntansi', 'erp software', 'budgeting', 'document control filling', 'data reporting', 'management consulting', 'knowledge f&b', 'invoice processing', 'field accounting', 'bisa ketik mandarin', 'mandarin', 'marketplace', 'xero', 'warehouse management', 'inventory management', 'transaction risk control', 'transaction clearing', 'zoho', 'procurement', 'administrative procurement', 'computer skills', 'tax management', 'software accurate', 'software ascend', 'financial compliance', 'finance reporting', 'accurate online', 'problem solver', 'rapid prototyping', 'google spreedsheet', 'jurnalid', 'menerbitkan invoice', 'faktur pajak', 'bukti potong pajak', 'administrasi bpjs', 'valuation', 'public speaking', 'accurate system', 'supervisor akunting', 'supervisor finance', 'bahasa hokien', 'neraca', 'laba rugi', 'memahami dan mampu mengoperasikan sistem accurate', 'hard worker', 'djp', 'spt', 'cortex', 'financial planning', 'jurnal transaksi', 'filling dokumen', 'cogs', 'sap2000', 'fraud audit', 'standard mandarin', 'chinese language', 'omnichannel', 'market information collection', 'law', 'remidial', 'collector', 'legal advice', 'customer relations', 'gesit', 'forecasting', 'stock opname', 'asset management', 'critical thinking', 'analisa', 'sop', 'opex', 'payroll', 'e commerce', 'stock control', 'financing management', 'procurement management', 'lean manufacturing', 'cogs or cogm', 'operations management', 'stock opname & reconciliation', 'microsoft dynamics 365', 'financial reporting', 'revenue calculation', 'jurnal.id', 'brevet pajak', 'team leadership', 'responsible', 'audit bengkel', 'menguasai alur perpindahan barang', 'menguasai vhp system', 'memahami penyusutan bahan baku', 'menguasai bidang f&b', 'menentukan minimum dan maximum stock', 'memiliki kemampuan teknis & analisis', 'brevet', 'pengajian', 'bpjs', 'team management', 'brevet a & b', 'quickbooks', 'isak 35', 'financial policy', 'tax training', 'perhitungan komisi', 'strategic thinking', 'management reporting', 'financial system management', 'financial sales', 'sales management', 'customer relationship management', 'investment banking', 'retail management', 'profit & loss', 'balance statement', 'personal assistant', 'bank garansi', 'import and export logistics', 'brevet a&b', 'cost accounting', 'audit and compliance', 'account management', 'detil', 'cermat', 'cross functional team leadership', 'accounting manager', 'accounting cycle', 'rekonsiliasi fiskal', 'tax update', 'esb system', 'interpersonal skills', 'wms system', 'store operations', 'store management', 'sales strategy', 'store sales', 'digital model', 'fraud analysis', 'fraud review', 'strategic planning', 'sku management', 'odoo', 'learning agility', 'financial & management accounting', 'manufaktur', 'ketelitian', 'jujur', 'profitability management', 'strategic financial planning', 'operational planning', 'eksternal auditor kantor akuntan publik', 'finance software', 'bank settlement', 'investment analysis', 'business analysis', 'ppic inventory control', 'iso 9001 2015', 'iso 14001 2015', 'iso 22000', 'system operation and maintenance', 'public relations', 'deadline oriented', 'cogm', 'cybersecurity', 'network security', 'discipline', 'leadership training', 'inventoty', 'social media', 'content marketing', 'program aplikasi perpajakan indonesia', 'surveying', 'b2b sales', 'finance reconciliation', 'client engagement', 'quality assurance', 'treasury', 'process improvement', 'project p&l management', 'beveret', 'psak', 'financial planning and analysis', 'ifrs', 'tax compliance & tax advisory skills', 'communication & professional traits', 'control', 'governance & risk management', 'leadership & supervisory skills', 'business partnering & strategic thinking', 'financial & accounting expertise', 'forecasting & cashflow control', 'system & process improvement', 'business english', 'ap automation', 'education administration', 'anggaran biaya', 'quality control', 'sertifikat brevet a & b', 'sql database', 'penyusunan laporan pajak', 'efficient', 'numerical analysis', 'purchasing', 'vhp system', 'integrity', 'pivot table', 'penagihan', 'networking', 'neraca keuangan', 'ppic production planning', 'product analysis', 'material purchasing', 'industrial purchasing', 'report writing', 'admin finance', 'customer orientation', 'billing', 'collection control', 'debit note and product return', 'cash and bank management', 'input data bpjs', 'ppn', 'pph 21', 'pph 23', 'finane', 'fluent in english', 'income audit', 'it management', 'system analysis', 'restitusi pajak', 'billing process', 'logistics management', 'technical tax knowledge', 'analytical & problem solving', 'legal compliance', 'iso 27001', 'it infrastructure', 'cobit', 'itil', 'coaching', 'kompilasi data audit kantor akuntan publik', 'konsolidasi laporan keuangan', 'audit yayasan', 'resource allocation', 'contracting', 'reservation', 'travel management', 'tourism', 'video editing', 'sales operations', 'canva', 'capcut', 'photo editing', 'adobe indesign', 'graphic design', 'adobe photoshop', 'pengarsipan dokumen', 'financial administration', 'have a good and responsible attitude', 'desire to learn to hone abilities and skills', 'discipline in time and work', 'detailed & be responsible', 'good teamwork', 'ar finance', 'initiative', 'salesforce', 'content editing', 'recruitment', 'microsoft outlook', 'customer engagement', 'organizational skills', 'legal management', 'training', 'teaching', 'pb1 & ppn', 'accounting software', 'pencatatan biaya', 'software akuntansi', 'financial consulting', 'finance controller', 'kontrol biaya', 'production cost management', 'cost ratio', 'oracle erp', 'people management', 'relationship building', 'investor relations', 'capex opex', 'financial risk manager', 'restaurant management', 'fast food restaurant supervisor', 'psak73', 'accounting software proficiency', 'database construction', 'spoken capability in english', 'jurnal umum', 'configuration modul', 'project implementation', 'o sap s 4hana', 'sekuritas', 'finance accounting', 'sql', 'sistem accurate', 'payment processing', 'account reconciliation', 'warehouse management system', 'finance', 'decission maker', 'pembuatan laporan keuangan', 'menguasai penjurnalan', 'food and beverage', 'jurnal entry', 'report handling', 'continuous improvement', 'tax consultant', 'certified public accountant', 'certified financial planner', 'certified internal auditor', 'chartered financial analyst', 'e commerce operations', 'pph 26', 'sp2dk', 'pajak daerah', 'perhitungan pajak', 'pajak orang pribadi', 'investment management', 'multitasking', 'pelaporan keuangan', 'chinese indonesian translation', 'tax dispute', 'pco', 'external auditor', 'finance counsultan', 'chartered accountant', 'petty cash', 'neosoft', 'olsera', 'credit collection', 'account recovery', 'field collection', 'prok sheet', 'financial accounting', 'lkpm', 'hr administration', 'net aset value', 'securitas', 'excellent organizational and time management skills', 'proficient computer and accounting software skills', 'word', 'power point', 'myob accurate zahir)', 'organized and has great attention to detail', 'mathematics', 'jurnal id', 'logis & berintegritas', 'teliti & cekatan', 'neraca laba rugi', 'rental alat berat', 'maintenance cost', 'risk analysis', 'payment product operation', 'internet banking', 'pengecekan invoice', 'nota & pembayaran', 'membuat laporan administrasi & keuangan', 'administrasi keuangan', 'input transaksi harian ke sistem', 'troubleshooting', 'accruate', 'active learning', 'laporan laba rugi', 'data management', 'training management', 'corex', 'djp online', 'it support', 'computer networking', 'perhitungan hpp', 'bilingual communication', 'tax compliance', 'erp & advanced excel proficiency', 'rule hrd', 'mille', 'memiliki sim a', 'program akuntansi', 'sanggup bekerja didalam tekanan', 'teliti dan cekatan dalam bekerja', 'menguasai cortex', 'google maps', 'google workspace', 'coretax platform', 'bjps systems', 'operational strategy', 'risk internal control consulting', 'manager finance', 'rekonsialisasi pph', 'siklus akuntansi', 'laporan keuangan', 'rekonsialisasi ppn', 'self learning', 'oddo', 'islam', 'proficient in english writing & speaking', 'vendor management', 'pb1 ppn', 'cortax', 'jurnal accounting', 'aplikasi erp accurate', 'esb', 'import export', 'quality management system', 'iso 9001', 'hse auditing', 'acurate', 'pph 25', 'rekonsiliasi beban', 'beecloud', 'postal application', 'financial anti fraud', 'accurrate', 'e faktur', 'email management', 'stok opname', 'job costing', 'business development', 'pencatatan transaksi keuangan harian', 'penggunaan software accounting', 'dll)', 'pengelolaan petty cash', 'ketelitian & attention to detail tinggi', 'kontrol & monitoring biaya operasional', 'disiplin & integritas tinggi', 'rekonsiliasi kas', 'pembuatan dan pengecekan invoice', 'pemahaman dasar pajak', 'manajemen dokumen & administrasi keuangan', 'audit internal sederhana', 'penyusunan laporan keuangan sederhana', 'weekly', 'monthly)', 'jika ada)', 'payroll dasar', 'lembur', 'potongan)', 'pengolahan data menggunakan microsoft excel', 'inventory control & stock opname', 'koordinasi dengan operasional', 'purchasing)', 'analisis selisih', 'accounting hotel', 'food safety', 'haccp', 'pph23', 'pph25', 'cashier', 'penerimaan pembayaran', 'rekonsiliasi piutang', 'invoicing', 'mediation', 'abap', 'certified sap consultant', 'bisa membuat laporan keuangan', 'mampu mengoperasikan accurate', 'agriculture', 'organic farming', 'agricultural buildings', 'general affair', 'business planning', 'coretex', 'computer operator', 'stock taking', 'secretarial skills', 'brevet a', 'brevet b', 'sofware accounting', 'e spt', 'akurasi', 'penyimpanan data', 'memahami dasar dasar akuntansi', 'dan rekonsiliasi bank', 'memiliki kepedulian terhadap angka', 'dan kemampuan berhitung yang baik', 'memiliki passion di bidang finance & accounting', 'billing documentation', 'reconciliastion & aging control', 'finance account payable', 'verifikasi dokumen', 'due diligence', 'transfer pricing', 'statistics', 'mandarin speaker', 'finance accounting report', 'client acquisition', 'interpersonal communication', 'information technology', 'software pajak', 'proses accounting', 'professional skepticism', 'adaptability & resilience', 'teamwork & collaboration', 'tax compliance & regulations', 'accounting & auditing standards', 'communication & negotiation skills', 'high integrity & ethics', 'financial statement analysis', 'sales analysis', 'legal', 'bookeeping', 'analisis data & reporting audit', 'problem solving & critical thinking', 'komunikatif', 'kemampuan observasi lapangan', 'monitoring & evaluasi kinerja outlet', 'risk assessment & mitigation', 'audit cash handling & financial accuracy', 'detail oriented & ketelitian tinggi', 'time management & target oriented', 'quality control & food safety awareness', 'stock opname & inventory audit', 'audit operasional restoran', 'internal control evaluation', 'journaling', 'jurnal.d', 'payment request', 'purchase order', 'building maintenance', 'employee services', 'excel skills', 'building management', 'nutritionists', 'familiar dengan accurate', 'profit & loss balance sheet', 'production sharing contract accounting', 'laporan stock', 'proficient in english', 'punctual', 'proactive', 'honest', 'ai', 'record to report', 'zoho software', 'multi tasking', 'faktur', 'fixed assets', 'inventory', 'and plant operations finance', 'month end closing', 'coordination with procurement', 'warehouse', 'and tax advisors', 'invoice and payment document review', 'certified management accountant', 'certified accountant', 'piutang', 'debt financing', 'jubileo', 'excel & spreadsheet', 'laporan kuangan', 'cekatan dan lincah', 'quality management', 'welding skills', 'listing audit']",265.48,351.58
https://glints.com/id/opportunities/jobs/3b5061ba-dc73-4691-920a-8d2bf170641e,Secretary,Administrative & HR,"Communication Skills, Mechanical Engineering, Secretarial Skills, Microsoft Office, Customer Service, Google Sheets, Administration, Digital Marketing, Technology, Data Entry, Google Sheets, Google Docs, Google Sheets, Microsoft Office, Microsoft Outlook, Administration, Google Docs, Data Entry, Organizational Skills, Microsoft Excel, Customer Service, Office Administration, Teamwork, Administration, Microsoft Office, Attention to Detail","['communication', 'mechanical engineering', 'secretarial skills', 'microsoft office', 'customer service', 'google sheets', 'administration', 'digital marketing', 'technology', 'data entry', 'google docs', 'microsoft outlook', 'organizational skills', 'microsoft excel', 'office administration', 'teamwork', 'attention to detail', 'microsoft word', 'responsible', 'jujur', 'staff admin online', 'discipline', 'staff admin', 'online sales', 'e commerce', 'e commerce operations', 'scheduling', 'problem solving', 'customer engagement', 'reception consultation', 'time management', 'microsoft powerpoint', 'video editing', 'canva', 'multimedia design', 'google maps', 'positive attitude', 'public speaking', 'interpersonal skills', 'customer experience', 'customer relations', 'computer operator', 'trello', 'warehouse management', 'fashion stylist', 'flowers and floristry', 'affiliate marketing', 'social media', 'tata busana', 'working under pressure', 'b2c sales', 'sales management', 'b2b sales', 'sales and marketing', 'sales operations', 'sales strategy', 'order management', 'store operation', 'image editing', 'creative marketing', 'graphic design', 'adobe photoshop', 'accurate online', 'accounts receivable', 'frontliner', 'multitasking', 'report writing', 'initiative', 'sap', 'conference reception', 'accounting', 'administrative procurement', 'customer satisfaction', 'customer support', 'e commerce customer service', 'customer relationship management', 'online customer service', 'service delivery', 'administrative logistics', 'general ledger', 'invoice processing', 'budgeting', 'plumbing', 'building management', 'negotiation skills', 'analytical skills', 'asset management', 'vendor management', 'live streaming', 'standard mandarin', 'business english', 'marketing communications', 'hotel reception', 'restaurant reception', 'proaktif', 'database management', 'driving', 'english', 'hotel reservations', 'housekeeping', 'hotel management', 'electrical engineering', 'procurement', 'accurate', 'adaptability', 'algorithms', 'job evaluation', 'coreldraw', 'komunikatif', 'google drive', 'percakapan bahasa inggris dasar', 'sales analysis', 'admin penjualan', 'sertifikasi brevet a & b', 'financial analysis', 'accounts payable', 'income tax', 'bookkeeping', 'tax accounting', 'presentation skills', 'microsoft 365', 'client relations', 'leadership', 'japanese language', 'fitting consultant', 'body measurement', 'host', 'talk show host', 'data collection', 'cold calling', 'google slides', 'tiktok marketing', 'management reporting', 'data reporting', 'self learning', 'memahami flow produksi', 'koordinatif', 'convenience store cashier', 'shopping mall cashier', 'cashier', 'spreadsheet', 'animal husbandry', 'product marketing', 'critical thinking', 'paham accurate online', 'computer skills', 'capcut', 'project management', 'operational and facility maintenance', 'vendor relation', 'asset maintenance', 'dapodik', 'purchasing', 'e commerce products', 'general affair', 'cleaning service', 'inventory management', 'data analysis', 'stock opname', 'ginee', 'google drive cloud system', 'sistem inventory', 'marketplace', 'supplier development', 'supplier management', 'material purchasing', 'commodity purchasing', 'industrial purchasing', 'procurement management', 'mengatur karyawan dalam kerja', 'mengajarkan mereka yang belum mengerti', 'esb', 'customer acquisition', 'pemahaman produk', 'administrasi penjualan', 'data management', 'store sales', 'wordpress', 'online advertising', 'early childhood education', 'education consulting', 'photography', 'stock control', 'online marketing', 'market research', 'research skills', 'network administration', 'cross functional team leadership', 'vipot table', 'corporate finance', 'automotive engineering', 'help desk support', 'halal product knowledge', 'lean manufacturing', 'akutansi dasar', 'efficient', 'mandarin', 'legal drafting', 'kearsipan', 'warehouse operator', 'computer science', 'logistics management', 'erp software', 'hr system management', 'hr administration', 'legal management', 'hr consulting', 'human resource development', 'hr policies', 'odoo', 'legal research', 'tax', 'mengetik cepat', 'formula dan rumus excel', 'teaching', 'google workspace', 'hard worker', 'coretax', 'self confident', 'laboratory testing', 'human capital management', 'operations management', 'quality assurance', 'laboratory skills', 'data warehouse', 'operational planning', 'quality control', 'software quality assurance', 'internal audit', 'store display', 'store operations', 'online store management', 'online promotion', 'tokopedia ads', 'shopee ads', 'catering management', 'logistics distribution', 'sourcing skills', 'property management', 'maintenance engineering', 'store reception', 'payroll', 'facility management', 'regulatory compliance', 'financial statements', 'project planning', 'risk management', 'project coordination', 'kpi reports', 'iso 9001 2015', 'target oriented', 'tender preparation', 'network troubleshooting', 'it support', 'technical support', 'hardware maintenance', 'postal application', 'cekatan dalam bekerja', 'terbiasa bekerja dibawah tekanan', 'compliance', 'planning & scheduling', 'business travel', 'jurnal accounting system', 'shipping', 'pengurusan visa', 'business licensing', 'corporate communications', 'microsoft teams', 'process improvement', 'data operations', 'technician', 'public services', 'recruitment', 'hris', 'team leadership', 'ppic production planning', 'strategic thinking', 'confidentiality management', 'managerial finance', 'competitive analysis', 'overseas team leader', 'legal', 'kerja sendiri', 'market analysis', 'copywriting', 'drive test', 'terbiasa menggunakan media sosial seperti instagram', 'memiliki kemampuan dasar administrasi', 'rapi', 'dan mampu bekerja dalam tim', 'content planning', 'content strategy', 'education administration', 'store management', 'writing skills', 'media planning', 'business improvement', 'international business', 'business development', 'business strategy', 'film & video production', 'creative design', 'diligent', 'event management', 'personal assistant', 'toefl', 'financial management', 'marketing strategy', 'marketing management', 'account management', 'hybrid', 'fast response', 'loyalitas', 'event planning', 'proposal writing', 'zoom', 'google forms', 'google suite', 'interpersonal communication', 'client services', 'operational efficiency', 'event operations', 'bekerja dibawah tekanan', 'bekerjasama dengan tim', 'marker', 'internal communications', 'jurnal keuangan', 'pembuatan invoice', 'pengarsipan dokumen', 'pengelolaan kas kecil', 'supply chain management', 'hygiene management', 'hsk', 'english label', 'cambridge c1 level', 'cambridge b2', 'english customer service', 'computer hardware', 'content creation', 'creative writing', 'iso 14001 2015', 'cepat belajar', 'strategic planning', 'team management', 'manajemen konten', 'media sosial analisis', 'content editing', 'pembuatan konten', 'photo editing', 'audio editing', 'software accurate', 'cash accounting', 'document processing ability', 'document control', 'building cleaning', 'invoiece', 'hospitality management', 'selling', 'banking', 'performance management', 'operational strategy', 'public relations', 'meeting management', 'assistant director', 'ai', 'editor', 'keuangan dasar', 'production management', 'sistem accurate', 'administrasi gudang', 'admin purchasing kosmetik', 'administrasi produksi', 'reimbursement management', 'memiliki kemampuan untuk pembuatan dashboard', 'ipal', 'limbah b3', 'admin purchasing', 'admin produksi kosmetik', 'haccp', 'gmp', 'ecommerce', 'contract management', 'oracle erp', 'telecommunications', 'document management', 'corporate tax', 'affiliate center', 'ads', 'promo', 'campaign', 'korean language', 'german language', 'cordinations', 'telesales', 'administrative support', 'general k3', 'beauty treatments', 'ahli k3 umum', 'optical and mechanical system', 'archiving', 'ticketing system', 'secretary', 'business administration', 'chinese language', 'budget management', 'hse auditing', 'limbah b3 & ipal', 'content writing', 'jlpt n2', 'literature', 'memahami kamera', 'packing', 'printing management', 'risk analysis', 'financial planning', 'risk control', 'human resources management', 'legal risk control', 'interior design', 'intellectual property', 'law', 'bank reconciliation', 'administration management', 'database administration', 'business analysis', 'business process improvement', 'upload produk marketplace', 'logo design', 'social media management', 'writing', 'call center', 'sistem operasi', 'administrasi dan dokumentasi', 'information technology', 'academic research', 'product design', 'notion', 'google analytics', 'data monitoring', 'mau belajar dan serius mau bekerja', 'client handling', 'feedback receptiveness', 'client needs analysis', 'professional communication', 'sales office reception', 'penyabar', 'reservasi', 'mechanical maintenance', 'technic departement report', 'apd safety', 'electrical maintenance', 'autocad', 'real estate marketing', 'real estate sales', 'real estate business', 'sop', 'book editing', 'html', 'whatsapp business api', 'calculating', 'bahasa jerman', 'supplier relationship management', 'content creator', 'grooming', 'instagram marketing', 'data visualization', 'data engineering', 'statistical process control', 'student affair', 'town hall', 'sistem hris', 'chinese indonesian translation', 'english indonesian translation', 'jurnal akutansi', 'akunting', 'system integration', 'translation', 'fifo', 'fefo', 'excell', 'cad', 'sketchup', '3d design', 'drafting', 'manufacture', 'english speaking', 'live e commerce', 'travel operations assistant', 'travel management', 'travel itinerary planning', 'credit analysis', 'it management', 'it technical support', 'mengatur pengiriman', 'cek stock barang', 'security management', 'bpjs kesehatan', 'interpretation', 'retail operation', 'legal compliance', 'organizational development', 'hostlive', 'construction management', 'oss', 'e katalog', ""fluently read the qur'an"", 'technical decisions', 'sales planning', 'fluent mandarin', 'professional english', 'executive management', 'payment ecosystem knowledge', 'chinese english translation', 'b2b marketing', 'troubleshooting', 'ppic inventory control', 'content marketing', 'client engagement', 'client acquisition', 'e commerce system management', 'overall equipment effectiveness', 'google ads', 'gymnastic', 'sports rehabilitation', 'occupational health and safety management system standards', 'trustworthy', 'hardworking', 'able to work under pressure', 'reliable', 'able to drive a car', 'agile and efficient', 'able to work wholeheartedly', 'equipment maintenance', 'safety and environment', 'filing', 'transportation planning', 'bekerja di bawah tekanan', 'mengetik', 'mathematics', 'teaching elementary school', 'frountliner', 'teller service', 'teller', 'bank teller', 'sim c', 'tabel', 'perfectionis', 'chatgpt', 'educational system management', 'work under pressure', 'komitmen', 'billing process', 'payment product operation', 'sap2000', 'system analysis', 'help desk', 'outbound call', 'compensation & benefits', 'salary calculation', 'tax management', 'bisa mengurus nib dan dokumen legalitas', 'mengerti mengurus asuransi kendaraan', 'bisa mengurus stnk & kir', 'paham mengenai e commerce', 'campaign management', 'pharmacy', 'meta ads', 'training', 'training and development', 'google cloud platform', 'n8n', 'selling up', 'website management', 'sap business one', 'sap b1', 'b2c marketing', 'research and development', 'bhs inggris', 'credit management', 'aplikasi talenta', 'sipp', 'edabu', 'active listening', 'logistics products', 'clearance', 'file management', 'interior construction drawing design', 'people development', 'talent management', 'pengolahan dokumen', 'salesforce', 'psychological assessment', 'advertising creativity', 'office equipment', 'government relations', 'relationship building', 'rundown acara', 'communication & negotiation', 'classroom management', 'tutoring', 'key account management', 'petty cash', 'ketelitian', 'abc analysis', 'pengetahuan sparepart', 'budget tracking & invoicing', 'sales administration', 'nursing', 'midwife', 'medical and healthcare', 'medical translation', 'healthcare', 'sistem standar mutu', 'analisa data', 'pivot table', 'active learning', 'arsip', 'screaning data', 'berhitung', 'safe driving', 'electronic components', 'mengurus asuransi kendaraan', 'mengurus gps', 'mengerti mengurus stnk & kir', 'mengurus nib', 'learning management systems', 'product operations', 'logistics sales', 'kemampuan penawaran', 'warehouse management system', 'engineering', 'teliti & detail oriented', 'filing & document control', 'fashion design', 'government affairs', 'mandarin basic', 'bigseller', 'jubelio', 'architectural design', 'cepat tanggap', 'inisiatif', 'mampu kerja tim', 'kerahasiaan & integritas', 'proaktif & inisiatif', 'adaptabilitas', 'administrative assistant', 'task management', 'metabase', 'business planning', 'microsoft power point', 'estimasi', 'import and export logistics', 'import export', 'import and export document', 'pengalaman minimal 1 tahun diposisi yang sama', 'mampu bekerja multitasking', 'journalism', 'content products', 'information architecture', 'logic analyzer', 'live video', 'pergudangan', 'mengerti sosial media', 'mengerti marketpalce', 'miscrosoft office', 'english translation', 'typescript', 'pemahaman sparepart', 'admin online', 'contractor', 'seo', 'xero', 'hpp', 'market place', 'manajemen properti', 'tour guide', 'data sop', 'pembuatan sop', 'jurnal akuntansi', 'business intelligence']",185.82,241.05
https://glints.com/id/opportunities/jobs/71d2cce3-5c6f-4b8c-a929-acf02754d511,Advertising Sales,Advertisement Sales,"Public Speaking, Sales Strategy, Sales Operations, Sales and Marketing, Sales Operations, Sales Strategy, Sales and Marketing, Public Speaking, Event Management, Communication, Sales and Marketing, Communication, Sales and Marketing, Sales Strategy, TikTok Ads, Meta Ads, Paid Advertising, Sales Strategy, Online Advertising","['public speaking', 'sales strategy', 'sales operations', 'sales and marketing', 'event management', 'communication', 'tiktok marketing', 'meta ads', 'paid advertising', 'online advertising', 'instagram ads', 'prospecting', 'negotiation skills', 'presentation skills', 'closing skill', 'hospitality management', 'marketing communications', 'pharmaceutical sales', 'healthcare equipment sales', 'medical devices', 'sales management', 'healthcare products sales', 'b2b sales', 'medical and healthcare', 'cosmetics display', 'ground promotion', 'account management']",180.37,300.69
https://glints.com/id/opportunities/jobs/10a577cb-20d1-4a5e-8fa5-983a82150781,Public Relations Specialist,Advertising & Public Relations,"Customer Relationship Management, Public Relations, Client Relations, Public Speaking, Presentation Skills, Media Relations, Customer Relationship Management, Teamwork, Creative Strategy, Adobe Illustrator, Adobe Photoshop, Artwork, Design Strategy, Concept Art, Image Editing, Copy Editing, News Editing, Editor, Public Relations, Media Relations, Event Management, Public Speaking, Presentation Skills, Event Planning","['customer relationship management', 'public relations', 'client relations', 'public speaking', 'presentation skills', 'media relations', 'teamwork', 'creative strategy', 'adobe illustrator', 'adobe photoshop', 'artwork', 'design strategy', 'concept art', 'image editing', 'copy editing', 'news editing', 'editor', 'event management', 'event planning', 'sales strategy', 'sales and marketing', 'google sheets', 'account management', 'client services', 'public services', 'public policy', 'relationship building', 'graphic design', 'video editing', 'canva', 'creative planning', 'photo editing', 'capcut', 'photography', 'creative thinking', 'brand public relations', 'ai', 'brand management', 'communication', 'creative marketing', 'partnership management', 'marketing communications', 'key account management', 'corporate communications', 'welding skills', 'electrical installation', 'manual welding', 'machine operator', 'electronic components', 'social media', 'self development', 'creative design', 'problem solving', 'project management', 'business literacy', 'leadership', 'visionary thinking', 'notion', 'attention to detail', 'event operation', 'storytelling', 'writer', 'brand activities', 'kpi reports', 'videography', 'creative writing', 'community building', 'talk show host', 'content strategy', 'content planning', 'google analytics', 'content marketing', 'content editing', 'talend', 'tiktok marketing', 'team leadership', 'media buying', 'advertising media', 'media planning', 'traditional media', 'brand design', 'product design', 'advertising creativity', 'market trends', 'pemahaman branding', 'design thinking', 'copywriting', 'adobe creative cloud', 'komunikasi strategis', 'asset management', 'media production', 'film & video production', 'marketing strategy', 'time management', 'english', 'figma', 'user generated content', 'data analysis', 'motion graphics', 'art direction', 'google tools', 'system analysis', 'shipping tracking system', 'financial analysis', 'market intelligence', 'language proficiency', 'equity story', 'investor relations', 'b2b marketing', 'government relations', 'social media analytics', 'content creation', 'digital marketing', 'product marketing', 'presentation storytelling', 'multi client management', 'communication framework', 'analytical mindset', 'value proposition design', 'audience segmentation', 'creative brief writing', 'market research', 'content directive management', 'brand strategy', 'cross channel messaging', 'cross functional collaboration', 'aaarrr funnel strategy', 'persuasive communication', 'creative problem solving', 'campaign management', 'performance management', 'human resources management', 'recruitment', 'lead generation', 'audience targeting', 'cold messaging', 'conversion optimizing', 'linkedin marketing', 'adaptability', 'multimedia design', 'customer service', 'microsoft office', 'analytical skills', 'animation director', 'script writing', 'film writer', 'concept development', 'overseas new media', 'production management', 'negotiation skills', 'contract negotiation', 'microsoft excel', 'microsoft word', 'administration', 'strategic planning', 'project planning', 'writing skills', 'interpersonal communication', 'content writing', 'lifestyle', 'community activity operation', 'fashion trend', 'networking', 'host', 'editor capcut', 'adobe premiere pro', 'video ad creative', 'campaign concepts', 'shooting direction', 'content pillar', 'neural network', 'computer vision', 'data mining', 'machine learning', 'community engagement', 'strategic thinking', 'content operations', 'meta ads', 'content products', 'customer relations', 'planning & scheduling', 'creative campaign', 'online media', 'affiliate marketing', 'kol operation', 'social activity ability', 'ai tools', 'team management', 'brand planning', 'active learning', 'initiative', 'content management', 'coreldraw', 'adobe after effects', 'adobe lightroom', 'operational strategy', 'interpersonal skills', 'government affairs', 'client management', 'google ads', 'multimedia technical support']",261.36,353.78
