"Job_Link","Title","Industry","Job_Category_parent","Job_Category","Salary_Mode","Min_Salary","Max_Salary","Skills","Job_Type","Work Arrangement","Education","Experience"
"https://glints.com/id/opportunities/jobs/2c3bdcc8-5ba5-4bf8-a20c-09795ed1d74c","Production Planning & Inventory Control -  Food Manufacture","Food & Beverages","Manufacturing & Production","Production Team Leader","MONTH","4000000","4500000","Analytical Skills, Numerical Analysis, Microsoft Office, PPIC - Inventory Control, Lean Production, Teamwork, PPIC - Production Planning","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/3aa05516-aa2c-4391-b75b-4d3ba2d2356b","Baker","Food & Beverages","Services Industry","Baker","MONTH","2500000","2600000","Roti Manis, Food Decoration, Donat, Baking","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/45985b5a-1f11-49a0-b84d-fda3a1f2b74b","Sales Properti","Hospitality","Business Development & Sales","Real Estate Sales","N/A","0","0","Real Estate Sales, Real Estate Investment Planning, Real Estate Marketing, Sales and Marketing, Communication Skills, Real Estate Business, Real Estate Bidding, Real Estate Appraisal, Sales Strategy","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/731748a9-5cd5-41c8-900f-8538279490ca","Graphic Design Freelance","Management Consulting","Visual & Interactive Design","Graphic & Brand Designer","N/A","0","0","Logo Design, Adobe Photoshop, Brand Design, Packaging Design, Typography, Graphic Design, Adobe Illustrator","FULL_TIME","REMOTE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/ffb5bb1d-a610-4db9-87b5-afb396d3253c","Marketing Specialist","Health, Wellness and Fitness","Marketing","Marketing Professionals","MONTH","5000000","8000000","Negotiation Skills, Media Relations, Collaboration, B2B Marketing, Digital Marketing, Social Media, Affiliate Marketing, Public Relations, B2C Marketing, Influencer Marketing, Marketing Communications","CONTRACT","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/a582ff0d-033a-41f8-a5a7-d285cb7da849","Account Manager","Farming","Business Development & Sales","Account Manager","MONTH","3500000","4000000","Account Management, Customer Service, B2B Sales, Teamwork, Customer Relationship Management, Client Services","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/1ba3f329-636a-4a40-aa95-5015f6e58953","Groomer Hewan","Health, Wellness and Fitness","Services Industry","Pet Groomer","MONTH","2500000","3000000","Discipline, Attention to Detail, Grooming, Teamwork, Communicative","CONTRACT","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/4196abcd-03b2-491e-847e-e7c6c9fb5d8a","Retail Salesman (Sales Retail/Motoris)","Distributor","Business Development & Sales","Sales Operations","MONTH","5500000","6200000","Customer Service, Public Speaking, Communication Skills, Teamwork, Negotiation Skills","CONTRACT","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/1af50964-e946-4160-bea5-0f0b0709f7b9","Accounting Staff","Food & Beverages","Accounting","Accountant","MONTH","2500000","","Bookkeeping, Microsoft Excel, Accounting, Accounts Receivable","FULL_TIME","HYBRID","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/c1fe2dc1-1667-4714-ad2f-6401739ef4e3","Business Development and Partnership Supervisor","Higher Education","Business Development & Sales","Business Development Executive","N/A","0","0","Business Development, Business Growth Strategy, New Business Development, Business Negotiation, Business Strategy, Business Analysis","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/e1bcd8a2-4e60-4c78-ab3a-3099f68eff6c","Account Receivable","Food & Beverages","Accounting","Accountant","MONTH","3500000","4000000","Tax Accounting, Accounting, Accounts Receivable, Financial Analysis","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/b080fb44-c248-4bf7-8fd0-79acd6981bdf","Supervisor HRGA","Leisure, Travel & Tourism","Human Resources","Human Resources Specialist & Assistant","MONTH","5500000","7000000","Human Resource Development (HRD), Microsoft Office, Google Docs, Microsoft Outlook, Recruitment, HRIS Database Management, Administration, Google Sheets, Payroll, People Development","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/9a7fc53a-eae0-4145-a580-6dc88f024258","Admin Warehouse","Furniture","Administrative & HR","Administrative Staff","MONTH","3800000","4200000","Administration, Data Entry, Microsoft Office","CONTRACT","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/22952a34-3015-4ee9-8845-6ed50b25ccca","Telesales","Outsourcing/Offshoring","Business Development & Sales","Telemarketer","MONTH","1000000","2000000","Telesales, Sales and Marketing, Sales Strategy, Customer Service, Customer Engagement","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/e44e4894-5c06-4eb3-a2ac-c8ff1aca3fac","Tax & Accounting Manager","Apparel & Fashion","Accounting","Tax Accountant","MONTH","6000000","10000000","Accounting, Taxation, Microsoft Excel","FULL_TIME","ONSITE","DIPLOMA","3"
"https://glints.com/id/opportunities/jobs/9170990e-5eb0-4cbc-bba1-9881ddfb85f8","Management Trainee PT CCEPC","Human Resources","Vocational Training","Trainer","MONTH","11000000","15000000","Human Resource Development (HRD), Electrical Engineering, Mechanical Engineering, Standard Mandarin, Financial Management, Communication Skills","FULL_TIME","ONSITE","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/d99d0492-be84-43f7-9ee7-28b19b835cb9","Engineer","Oil & Energy","Mechanical Design & Manufacturing","Mechanical Engineer","MONTH","6000000","7000000","Mechanical Maintenance, Mechanical Engineering, Equipment Maintenance, Mechanical Design, AutoCAD","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/a5aa794c-2b9f-4c53-b90e-442b23739592","Staf PPIC","Hospital & Health Care","Supply Chain, Logistics & Transportation","Logistics Operations","MONTH","4000000","5200000","Logistics Management, ERP Software, PPIC - Inventory Control, Microsoft Office","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/e49504c5-8142-4469-86eb-1103285b3857","Cost Estimator","Leisure, Travel & Tourism","Building & Real Estate","Quantity Surveyor","PROJECT","100000","500000","Construction Management, Microsoft Excel, Administration, Microsoft Office, Surveying","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/c647da6f-2e75-4ad7-9d4d-b35682c3e6a4","Logistik","Media Production","Supply Chain, Logistics & Transportation","Logistic Specialist","N/A","0","0","Logistics Management, Warehouse Management, Route Planning, Inventory Management, Logistics Distribution, Supply Chain Management","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/c424c15b-4121-4be8-aaf7-217085f9cdaa","Refraksi Optisi","Apparel & Fashion","Healthcare","Optometrist","MONTH","6000000","7000000","Medical and Healthcare, Healthcare, Optical Store Management","PROJECT_BASED","REMOTE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/86605ec1-39cb-4a4d-b974-677abef4738f","TUTOR BAHASA INGGRIS","Higher Education","Education & Training","Tutor","MONTH","1000000","1500000","Classroom Management, Communication Skills, Teaching","PART_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/b78ac911-d258-45f2-8d5f-c74a411772aa","URGENT! CREDIT MARKETING OFFICER ADIRA CIMANGGIS MIN D3 (pengala","Marketing and Advertising","Marketing","Marketing Professionals","MONTH","5000000","8000000","Marketing Strategy, B2B Marketing, Marketing Communications","FULL_TIME","ONSITE","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/93decb17-c83e-4808-b7ea-89aa82af6bf6","Beauty Advisor","Cosmetics","Services Industry","Beautician","MONTH","4000000","5000000","B2C Sales, Communication Skills, Sales and Marketing","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/43180939-f8c7-48ab-b37a-3fed93771208","Digital Writer Intern","Online Media","Arts, Media, & Communications","Journalist","MONTH","1000000","1000001","Writing, Teamwork, Critical Thinking","INTERNSHIP","ONSITE","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/9eabc7a8-d6ee-4bd7-ab43-2c73c0ef593a","Digital Marketing & AI Specialist","Retail","Marketing","Digital Marketing Specialist","N/A","0","0","Meta Ads, AI Systems, Data Analysis, Marketing Communications, Digital Marketing, Social Media, TikTok Ads, Google Ads, TikTok","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/05c1f472-c34e-497a-a65c-5717d8bfddf0","Crew Warung Sushi Kaki Lima: Chef, Kasir, Waitress","Food & Beverages","Services Industry","Kitchen Staff","MONTH","1500000","2100000","Stock Control, Stock Opname, Cook, Quality Control, Cook Japan Cuisine, Customer Service","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/ed33e743-d114-4c79-9633-54422a2c7405","Driver Operasional","Outsourcing/Offshoring","Supply Chain, Logistics & Transportation","Taxi Driver","MONTH","5729876","5900000","Driving, Communication Skills, Driver Training, Communication","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/df808818-a6a9-4eb9-b99a-e76a80889ad0","Partnership Relation Officer","Internet","Business Development & Sales","Sales Representative","MONTH","3750000","4200000","Sales Management, Communication Skills, Customer Service","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/fa6d55bf-127f-496b-9f20-025ab94b9e5c","Operator Cetak Mesin Offset","Printing","Mechanical Design & Manufacturing","Machine Operator","N/A","0","0","Teamwork, Machine Operator, Problem Solving","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/43ba8bc0-9a75-435c-851f-1ee816ccc313","Sales End User","Machinery","Business Development & Sales","Sales Representative","MONTH","4500000","5700000","Sales and Marketing, Sales Strategy, Customer Service, Communication Skills, B2B Sales, B2C Sales","FULL_TIME","ONSITE","HIGH_SCHOOL","3"
"https://glints.com/id/opportunities/jobs/a29f7105-833d-4fcf-ac83-de5c6c72756d","Sales NOO (New Open Outlet)","Food & Beverages","Business Development & Sales","Sales Operations","MONTH","3600000","7000000","Sales and Marketing, Teamwork, Negotiation Skills, Communication Skills","CONTRACT","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/94fafa4f-896d-47f4-95a1-d5591f23e73e","Sales Promotor Akulaku","Outsourcing/Offshoring","Business Development & Sales","Sales Operations","MONTH","2700000","3380000","Communication Skills, Sales and Marketing, Sales Strategy","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/2b6f22a8-7121-43e2-ae02-cd6e16230e8c","School Counselor","Primary/Secondary Education","Consulting","Counselor","MONTH","7000000","10000000","Psychological Assessment, Student Counseling, Emotional Counseling, Campus Counseling, Child Psychological Counseling","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/dbbb37ea-0a7a-4d82-a37f-acbd41340427","Guru Kimia dan Fisika","Education Management","Education & Training","Teacher","MONTH","1000000","2000000","Customer Service, Communication Skills, Teamwork","FULL_TIME","ONSITE","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/84e7e691-3145-4616-8984-dea91a38b583","Sales Engineer","Oil & Energy","Business Development & Sales","Sales Representative","MONTH","4500000","5000000","Sales and Marketing, Communication Skills, Customer Relationship Management","CONTRACT","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/11ecf10d-2c72-4269-a753-2ca3a7a0ea15","Personal Branding Supervisor","Food & Beverages","Film & Television Media","Videographer","MONTH","3800000","4000000","Creative Design, Leadership, Photography, Membuat Skrip, Film & Video Production, Adobe Premiere Pro, Video Editing, Capcut, Analytical Skills, Videography, Video Capture","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/904bde56-6d7f-490e-846f-3b0c12f8a57b","MARKETING EXECUTIVE","Retail","Marketing","Marketing Professionals","N/A","0","0","Content Marketing, Market Research, B2B Marketing, Google Ads, Marketing Strategy, Digital Marketing, Social Media, Content Strategy, Google Analytics, Marketing Communications","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/1585793d-3a55-40bb-a748-950ee984724e","Administrasi Proyek","Electrical/Electronic Manufacturing","Administrative & HR","Administrative Staff","N/A","0","0","Data Entry, Microsoft Excel, Office Administration, Organizational Skills, Customer Service, Microsoft Outlook, Google Sheets, Microsoft Office, Administration, Google Docs","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/81c4b1b8-8c3a-4666-ae80-0005edfea152","Livestream operator","Consumer Services","Marketing","Livestreamer","MONTH","2500000","3500000","TikTok, Live Product Operation, Live Streaming Sales, Live Broadcast Operation, E-Commerce Live Broadcast Operation, Live Streaming, Live E-Commerce","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/ee588fbb-ca5a-4fd1-ac38-7b2b8909e439","Marketing","Education Management","Marketing","Growth Marketing","MONTH","2500000","3000000","Customer Service, Communication Skills, Business Growth Strategy, Sales and Marketing, Marketing Communications","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/f2372b73-1cb4-4c66-820e-18e759191c49","Kurir Motor Astro","Outsourcing/Offshoring","Supply Chain, Logistics & Transportation","Driver / Motorcycle Courier","MONTH","3500000","4300000","Customer Service, Logistics Distribution, Delivery, Route Planning","FULL_TIME","ONSITE","SECONDARY_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/a0da2ff8-b39d-43e8-a9ee-4acc35d951a6","Kurir Motor Astro","Outsourcing/Offshoring","Supply Chain, Logistics & Transportation","Driver / Motorcycle Courier","MONTH","3500000","4300000","Customer Service, Route Planning, Delivery, Logistics Distribution","FULL_TIME","ONSITE","SECONDARY_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/8895822c-e097-412a-8895-fca7dd61978c","Desain Grafis","Printing","Visual & Interactive Design","Graphic & Brand Designer","N/A","0","0","CorelDRAW, Typography, Adobe Photoshop, Graphic Design","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/b8f0ff31-105f-404e-b027-9b1c851c0f05","Staf Housekeeping","Hospitality","Services Industry","Housekeeper","MONTH","2500000","3000000","Housekeeping, Customer Service, Hotel Cleaning","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/f8e8f79f-afad-4447-8182-98bf354aecc3","Business Consultant","Financial Services","Business Development & Sales","Sales Representative","MONTH","10000000","15000000","Customer Service, Sales and Marketing, Data Analysis, Negotiation Skills, Video Editing, Client Services, Digital Marketing, Business Development, Leadership, Public Speaking, Communication Skills, Presentation Skills, Social Media, Content Writing, Time Management, Graphic Design, Communication, Analytical Skills","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/3b2cbea9-8271-4d11-9857-36c2d4e89db1","Produksi","Food Production","Manufacturing & Production","Production Worker","MONTH","2100000","3000000","Production Planning And Material Control, Post-Packaging, Equipment Production","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/7b9ae23a-b1db-466e-a0ee-acc2cad3b42b","Senior Copywriter","Management Consulting","Operations","Copywriter & Copyeditor","MONTH","7000000","8500000","Teamwork, Proofreading, Creative Writing, Copywriting, Content Writing, Copy Editing, Marketing Communications","CONTRACT","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/bf63fae7-b184-4f1f-94ab-56e172ec9e67","Strategic Planner","Marketing and Advertising","Operations","Data & Strategy Operations","N/A","0","0","Process Improvement, Strategic Planning, Market Research, Communication Skills, Key Performance Indicators (KPI), Data Analysis, Presentation Skills","CONTRACT","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/c235e4a1-f911-42f0-ae09-d7f9215ea501","KOL Strategist","Marketing and Advertising","Marketing","KOL Specialist","MONTH","6000000","8000000","Presentation Skills, Google Analytics, TikTok, KOL Operation, Attention to Detail, Teamwork, Social Media, Strategic Planning","CONTRACT","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/e34dd322-299f-487e-820a-d12313da3cfe","Guru Matematika","Education Management","Education & Training","Math Teacher","MONTH","1000000","2000000","Communication Skills, Classroom Management, Teaching","FULL_TIME","ONSITE","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/59c0b9cf-cbf8-428f-ac47-4f606e2666b2","Graphic Designer","Printing","Visual & Interactive Design","Graphic & Brand Designer","N/A","0","0","Graphic Design, Typography, Adobe Photoshop, Logo Design, Packaging Design, Brand Design, Adobe Premiere Pro, Adobe Illustrator","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/30e8b484-148f-456c-9c3e-20bd84cafbb4","Marketing","Facilities Services","Marketing","Marketing Professionals","MONTH","1500000","","Negotiation Skills, Marketing Communications, Public Speaking","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/4060ae2c-ddc9-4946-a7d6-054b47ee2dac","Barista at Loxus Padel Galaxy","Sports","Services Industry","Barista","MONTH","1500000","2000000","Hospitality Management, Latte Art, Customer Service, Tea Art, Coffee Shop","CONTRACT","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/f91a7064-7c29-4f4c-b810-b5a8d539b539","staff KPR","Real Estate","Middle Office & Back Office","Compliance Officers","MONTH","4500000","5500000","Microsoft Office, Teamwork, Microsoft Excel, Administration, Microsoft Word, Compliance, Regulatory Compliance","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/6ccd41ae-bce1-448e-b826-e9bc7d9d1707","Serabutan","Printing","Retail","Store Crew","N/A","0","0","Cashier, Store Operations, Store Display, Customer Service, Store Sales","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/426ea27e-b219-4133-9d44-82c7da807eca","Barista","Food & Beverages","Services Industry","Barista","MONTH","5000000","5500000","Latte Art, Beverage Category Operation, English Language, Beverage Shop Supervisor, Customer Service, Drink Preparation, Coffee Shop","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/850cd41b-80a1-4e17-9534-8e6f0e3e22da","Crew Produksi","Restaurants","Manufacturing & Production","Production Worker","N/A","0","0","Driving, disiplin, jujur, Teamwork","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/2a39545d-1635-4bf6-a93f-6860f8d012ca","Sales Distributor","Construction","Business Development & Sales","Sales Assistant","MONTH","5700000","7500000","Customer Engagement, B2B Sales, Sales and Marketing, Sales Strategy, Sales Operations, Communication Skills","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/0a7dd18f-71ec-4409-94ec-74843bc6ba5d","Graphic Designer (Brand & Visual Production)","Health, Wellness and Fitness","Visual & Interactive Design","Graphic & Brand Designer","MONTH","3000000","4000000","Video Editing, Social Media, Videography, Graphic Design, Creative Design, Film & Video Production, Teamwork, Content Marketing","FULL_TIME","ONSITE","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/cec86215-bdfd-47ba-9775-88fb81350df4","Staff  Purchasing (F&B/Restaurant)","Food Production","Purchase (Procurement)","Buyer","MONTH","4500000","5500000","Purchasing Negotiation, Procurement Management, Purchasing, Material Purchasing, Microsoft Office, Order Management, Procurement, Supplier Management","FULL_TIME","ONSITE","DIPLOMA","3"
"https://glints.com/id/opportunities/jobs/776233dd-2fcc-45f3-9a90-deb90344c8ca","Administrasi Marketing","Electrical/Electronic Manufacturing","Marketing","Marketing Professionals","MONTH","2500000","3000000","Content Marketing, Digital Marketing, Marketing Communications","CONTRACT","ONSITE","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/bc359a63-7fd8-4d1b-8e9a-260c40b76de0","Tax Specialist","Logistics and Supply Chain","Accounting","Tax Accountant","MONTH","7000000","8000000","Zahir Software, Tax Accounting, Microsoft Excel, SAP, Tax Reporting","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/dd86e62b-3994-4a08-9c2d-c1638625590b","Barista Latte Art","Food & Beverages","Services Industry","Barista","MONTH","3500000","4500000","Latte Art, Teamwork, Coffee Shop, Customer Service, Administration","FULL_TIME","ONSITE","HIGH_SCHOOL","3"
"https://glints.com/id/opportunities/jobs/1fee85f0-7120-488a-952d-070cfab12b2f","Sales Motoris","Manufacturing","Business Development & Sales","Sales Operations","N/A","0","0","Communication Skills, Salesforce, Sales and Marketing","CONTRACT","HYBRID","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/8aacf1a0-02f1-4998-8cee-6bb7ee38175b","Graphic Designer","Events Services","Visual & Interactive Design","Graphic & Brand Designer","MONTH","2000000","2500000","Adobe Photoshop, Adobe Illustrator, Graphic Design, Teamwork, Microsoft Office, Typography","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/0a3c886c-353d-457f-bbc2-8f230fbc6181","Sales Assistant","Retail","Business Development & Sales","Sales Assistant","MONTH","3000000","3228971","Salesforce, B2C Sales, Communication Skills, Customer Service, Store Sales, Sales and Marketing","CONTRACT","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/1dd4d29f-f40c-4732-9e52-e795b3b82fc8","Brow Specialist","Consumer Services","Services Industry","Beautician","MONTH","1500000","2500000","Beauty Anchor, Hairdressing Training, Cosmetology, Beauty Training, Beauty Treatments, Skincare","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/e29084f8-72df-4b72-9b51-630cca0a7fbb","Petugas Kebersihan / Cleaning Service","Apparel & Fashion","Services Industry","Cleaner","MONTH","1500000","1600000","Teamwork, Data Cleaning, Cleaning Service","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/f15127b7-b394-4624-8c0d-f38ce86d7a4b","Kasir Restoran","Wholesale","Services Industry","Cashier","MONTH","1650000","2475000","Food Sales, Food Packaging, Knowledge F&B, Fast Food Preparation, Cashier, Teamwork","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/d17129bc-9883-4d63-ba16-3f100ab5435f","IT STAFF","Pharmaceuticals","Computer & Software","IT Support","MONTH","8000000","12000000","Troubleshooting, Network Troubleshooting, Remote Support, Technical Support, IT Support","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/aa729da0-9c34-4c49-9944-8bf9af744a57","Telemarketer Project (Freelance)","Public Relations and Communications","Business Development & Sales","Telemarketer","MONTH","3000000","5500000","Information Technology, Microsoft Excel, Customer Engagement, Time Management, Telemarketing Skills, Negotiation Skills, Problem Solving, Customer Service, Prospecting Skills, Outbound Call","PROJECT_BASED","HYBRID","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/a73d9d8c-82ed-48dc-a637-839eb77ac450","Caregiver","Individual & Family Services","Nursing & Medical Support","Nurse","MONTH","2000000","3000000","Communication Skills, Teamwork, Customer Service","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/c1b271a3-9506-4a17-b5fe-7c18b3b4af13","daily worker waiters","Food & Beverages","Services Industry","Waitress & Waiter","MONTH","2500000","3000000","English-Indonesian Translation, Customer Service, Restaurant Reception","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/fa2c3529-043b-487c-90bf-84badaf7a27d","Guru Matematika","Education Management","Education & Training","Teacher","MONTH","500000","1000000","Teamwork, Teaching, Communication Skills, Lesson Planning, Customer Service, Student Counseling, Classroom Management, Language Teaching","PROJECT_BASED","ONSITE","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/9bdc4c75-6441-400b-88fe-4df71b3db4b5","Host Live (Freelance)","Apparel & Fashion","Film & Television Media","Host","MONTH","1000000","1200000","Sales and Marketing, Public Speaking, Marketing Communications, Influencer Marketing, Host","PROJECT_BASED","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/8dce5263-f2ed-4103-9eaf-f90959ed038e","Social Media Specialist Internship","Leisure, Travel & Tourism","Marketing","Social Media Manager","N/A","0","0","Canva Design, Adobe Photoshop, Videography, Video Editing, Capcut, Social Media, TikTok, Photo Editing, Instagram Analytics, Photography, Adobe After Effects","INTERNSHIP","HYBRID","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/b22a43ef-b996-48e1-b4ba-9b5a08ed7e63","General Affairs & Administration Manager","Human Resources","Administrative & HR","General Affair","MONTH","12000000","","Problem Solving, Asset Management, Administration, Communication Skills, Security Management","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/6f3af5f2-dd91-46b5-9a24-2a5b94b3de69","Affiliate Specialist","Health, Wellness and Fitness","Marketing","Digital Marketing Specialist","MONTH","2500000","5000000","Negotiation Skills, Marketing Strategy, Content Strategy, Affiliate Marketing, Social Media, Microsoft Office, Digital Marketing, Sales and Marketing, Content Marketing, Marketing Communications","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/271b4b66-4a2f-4828-ae0c-ecaf77d6844b","Finance & Operations Specialist","Retail","Accounting","Accountant","MONTH","6000000","8000000","Microsoft Excel, Bookkeeping, Accounting, Tax Accounting","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/5905940d-e4c1-42b8-a840-d5fd1e8f6f8e","Gelato Maker (Frozen Yogurt)","Food & Beverages","Services Industry","Kitchen Staff","MONTH","4000000","6000000","Problem Solving, Attention to Detail, Teamwork, Cook","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/65c49fcd-5bdd-4162-9db6-f9a57f5cae57","Sales FMCG (Langsa)","Food Production","Business Development & Sales","Sales Representative","MONTH","5000000","5750000","Communication Skills, Sales Strategy, Customer Service, Sales and Marketing, B2B Sales","FULL_TIME","ONSITE","HIGH_SCHOOL","3"
"https://glints.com/id/opportunities/jobs/08afba5c-d27e-48c1-b962-c3393487c67c","Guru Bahasa Indonesia","Education Management","Education & Training","Teacher","MONTH","1000000","1000000","Customer Service, Communication Skills, Teamwork, Teaching","PROJECT_BASED","ONSITE","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/2b583edd-81f8-41ea-bf2c-2c9fb5563db5","NAILIST & EYELIST","Consumer Services","Services Industry","Beautician","MONTH","1500000","2500000","Skincare, Hairdressing Training, Beauty Training, Beauty Treatments, Cosmetology, Beauty Anchor","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/407bc6e5-08d7-403b-b4f4-72425aa2ddff","Security","Human Resources","Services Industry","Security Guard","MONTH","5396761","5729876","Security Management, Hotel Security, Shopping Mall Security","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/de12200d-b1f2-4614-9008-7404ebad7321","Digital Marketing","Education Management","Marketing","Digital Marketing Specialist","MONTH","1000000","4000000","Marketing Communications, Digital Marketing, Affiliate Marketing, Content Marketing, Content Strategy, Social Media, Google Ads, Google Analytics","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
